job_link,position,company name,job description,skills_missing,workplace_type,skills,insights
https://www.linkedin.com/jobs/view/3591271321/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=V6SBWqeHmT1E6NlRkyTemw%3D%3D&trackingId=A2j33Sr9aQuuRbGkdnRuBQ%3D%3D&trk=flagship3_search_srp_jobs,Data Specialist / Business Analyst - Spain 1,Mindray,"About the job
Data Specialist / BI Analyst

Location: Madrid, Spain

(This role is office based in the Mindray Madrid office Monday to Friday / full time)

Highly Competitive Salary + Excellent Benefits + Career Enhancement

Reporting to National Operations Manager, Spain

Are you a data guru, fluent in Spanish and English (and preferably Mandarin, but not essential!), well versed in BI tools, data analysis, business performance and reporting looking to have immediate impact on a business in exponential growth – if so, we have a newly created opportunity you will love! To achieve our ambitious growth targets, we have fostered a culture of data driven innovation and product development.

Working with our highly successful Spanish team, based in Madrid, you will have outstanding commercial analytical skills, a comprehensive working experience of tools such as Tableau, or similar BI tools and will join our fun, highly professional, experienced team, to truly shape how we use our data to the fullest. This is an opportunity to really drive the success in Spain, so your impact will be significant.

Your Responsibilities

Provide business data analytics and sales analytics reports that allow stakeholders and executives team to make informed decisions
Facilitate the regional management leaders to conduct business reviews and proactive op portunity management that can improve the visibility of sales pipeline
Monitor and report operational KPI’s in HQ for senior management
You lead the review, analysis, and interpretation of sales trends across their applicable modalities for ensuring the delivery of sales and commercial KPIs
Provide support to internal stakeholders on BI functionality and data content within dashboard
Daily maintaining of opportunity management tool (C4C)
Manage user demands and system optimization requirements
Identify innovative workflow efficiencies and propose improvements to enhance data quality and timeliness
Build data management platform for regional business

What are we looking for in you?

Degree level educated in a subject with strong analytics focus
Proven comprehensive experience of BI tools / data analysis tools – Tableau, BI, Visual Basic or similar
Background in a data analysis, commercial data, BI based role
Fluent in Spanish and ENGLISH – both written and spoken
Ideally you will be fluent in Mandarin, this is not a mandatory requirement, but helpful!
Advanced knowledge of MS Office – particularly Excel
Ability work in Spain without the requirement of company sponsorship

What’s in it for you?

This is an excellent position for candidates that are really looking for a role with difference and one in which they can really make an impact. As a double-digit growth business with ambitious targets in our meteoric success, this is an opportunity to join a business built for future success where you can have a true impact on our business, and your own career development!","Calidad de datos, Visual Basic, Optimización, Indicadores clave de desempeño, and Evaluación de negocios",Hybrid,"Analítica de datos, Análisis de datos, Tableau, Analítica, and Inteligencia empresarial",Full-time · Entry level
https://www.linkedin.com/jobs/view/3583573170/?eBP=CwEAAAGH026XWvo-ef1Zu7YEq8DaRVt486ynIjw1rfpbgAdhGFynJ-KfMY5XtvoiAb1yie9DM871I8QSs4o4XtMKyBsbk3pCh9lFuGiZODF2gAjqZwdO2iYtRQMhN84bY1mIt2e8Nup0gftfD4xG3wSed98z8P_sd4F04WiRWkxEH6C1h4yrJxzpCC5Stnmm5SQ0FSjZMaeZQxvo32XDdOclnNmAt9IBYhH6v1AccbNCEtbJ7SVTOy9D57Bk_rTMbx66kjhMniaglWaqFrttGtGSjsvX-r4Zp_Jl93g0NsBYeoJMD4PgNpoAJnHbnnDgC73SarIYNMZNmtHIjlqeCZ42Tud-sUjxqyhIPM0w2oxFyjy6-joiK19rXW_egA&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=V6SBWqeHmT1E6NlRkyTemw%3D%3D&trackingId=fCPqQv%2FAOT6BLMhOW6RcsQ%3D%3D&trk=flagship3_search_srp_jobs,Data Analyst,Quantion,"About the job
Who we are
Quantion is a Business Digital Transformation services company born in 2015.
Our services are based on a Digital Factory model. Through this model we help companies to accelerate its digital transformation projects with an end-to-end approach.

We have +120 professionals in application development, UX/UI and digital business transformation to build innovative solutions oriented to business results.

As a Digital Factory we combine our teams in cutting-edge technologies and digital deep experiences with the innovation ecosystem, to ensure that we can provide the best solution to face business challenges, from its concept to its implementation.

We are looking for a Data Analyst to join our Technology team. If you want to participate in one of our biggest International projects, don’t hesitate to apply!

What you will do:
You will be responsible for designing, developing and maintaining data collection architecture, reports, metrics and analyses for different teams
You will juggling all kinds of data, collect and analyze them and seek for patterns and trends to drive the digital acceleration and future customer experience
You will utilize big data and business intelligence technologies to shape and drive key business decisions.
You'll make analysis results accessible by building and providing dashboards and reports based on business needs
You closely align with business and management teams to assess business needs
You collaborate with the product teams to identify possibilities for improvement and adaptations regarding their digital products
You will work pragmatically and support my team to deliver high quality solutions with speed
You will work in an international environment with a diverse team
You will work in an international environment with a highly diverse team

Required skills:
At least 2 years of experience as a Digital Analyst
Knowledge of front-end web and mobile technologies (JavaScript, HTML, CSS, SDKs)
Experience in digital data collection (tracking), Firesbase and/or tag management systems
Experience in standard digital analytical tools (e.g., Google Analytics)
Experience with AB testing, personalization, customer data platforms, and/or data activation is a plus
Experience in working in cross-functional teams in an agile environment
Knowledge of software-development processes, dependencies and digital products as well as methodologies and frameworks like Scrum and Kanban
Knowledge of databases (e.g., SQL, NoSQL…), reporting tools (e.g. , Tableau) and cloud platforms (esp. Microsoft Azure)
Knowledge of script languages such as Python, R, Scala e.g., with Apache Spark is a plus
Ambition to master and not being intimidated by unstructured data and large datasets
Willingness to expand my comfort zone by sometimes leaving it
Very good command of English language


Apply to our offer…
💟 If you are passionate about technologies
💟 If you define yourself as a team worker
💟 If you want to work with a multidisciplinary and international team
💟 If you want to be part of a company which is permanently expanding and growing
💟 If you want to work in an international environment

Our offering:
✨ Permanent contract
✨ Competitive salary
✨ 22 days of vacation
✨ 5 additional holidays for Christmas
✨ 4 additional holidays for Easter
✨ Flexible working time
✨ Continuous working days in summer

Committed to equality, at Quantion we believe in diversity and inclusion. We defend equal opportunities without discriminating based on gender, age, religion or sexual orientation or any other aspect that could be considered exclusive.",,Hybrid,Análisis de datos,Full-time · Associate
https://www.linkedin.com/jobs/view/3585288001/?eBP=CwEAAAGH026XWpWee3CrgoplXAoPAhXdT6UtOUA90ts8-_zGWWuOkr3KKi2dTVJN5geOwFDlVTsxSqxv-epAcZ2qs0-zsXM1Eeaq_eCSTNoTMTfJvTU2ufZxIEQitPjqNDeYE_CH769gPtY34Dtd8HLJKInSv74XaToi4VRAxYaTYPneRXQBODcsJvDre-1nzjqr_B9ohv4raKRdsCm-hQvw9QpfbYnzqmHORA5BsJhmHmTaXOSrIQ4tqSgGHQXivZf8gMopNxlArT5HZ8l8SEVyKfL5nGs0tH9a7ITkSYGvSmXExcyOySBfSSPhtjJzEjyvlZjPvkaC2cUDO709XdX0fTn4ZyBBhwmL1deuDDtefeOmmqOy_mTNAtICj8I_qfO_kz4s9pI&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=V6SBWqeHmT1E6NlRkyTemw%3D%3D&trackingId=WcAlwPEb0h%2BWNIrSDL4k4Q%3D%3D&trk=flagship3_search_srp_jobs,Técnico Bussiness Intelligence,Sanitas Hospiales,"About the job
Sanitas Hospitales precisa a Técnico Bussiness Intelligence

Se encargará de:

Elaborar informes de seguimiento de actividad, facturación y gestión del negocio.
Elaborar Informes y cierres mensuales KPIs y reporting.
Elaborar presupuesto y forecast.
Elaborar reporte a dirección y a la matriz
Realizar estudios ad-hoc sobre facturación, resultados, rentabilidades, precios y competencia. Siendo capaz de analizar, interpretar resultados y proponer planes de acción sobre los mismos.
Extracción, explotación y análisis de información procedente de grandes bases de datos.
Automatizar los procesos recurrentes de generación de informes mediante la optimización de las herramientas informáticas de gestión de la información.

Buscamos:
Diplomado o Licenciado en Administración de empresas, economía, matemáticas o estadística.
Al menos 3 años de experiencia en departamentos de control de gestión, control de operaciones o áreas de negocio realizando funciones de tratamiento de información y reporting.
Experiencia programando en entorno SAS o sólidos conocimientos de SQL.
Participación en proyectos Business Intelligence y experiencia utilizando la herramienta PowerBI Desktop.
Persona con excelente capacidad de análisis, planificación, visión conjunta de negocio, organización, flexibilidad, proactiva, rápida y muy resolutiva.
Conocimientos avanzados de Excel y de modelización.
Nivel de Inglés medio.",,Hybrid,Inglés and Capacidad de análisis,Full-time · Associate
https://www.linkedin.com/jobs/view/3589464472/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=COMPANY_RECRUIT&refId=V6SBWqeHmT1E6NlRkyTemw%3D%3D&trackingId=yxvu8eNV8XfjqzeDNyiwNA%3D%3D&trk=flagship3_search_srp_jobs,Multilingual Graduate program – Data analysis,Morningstar,"About the job
Role

Our EMEA Data Team is looking for someone who recently finished their studies to do our graduate program in data analysis to process our data across global markets. We are a team of data analysts who have effective relationships with other teams and are committed to deliver the best quality data. You will work closely with the global team, taking responsibility for data coverage, quality, and timeliness to the highest standards. The position will be based in our Data and Development Center EMEA in Madrid.

Responsibilities

Work with our Data Research Analysts on the collection and maintenance of Morningstar data, ensuring high levels of data accuracy, completeness and coverage.

Assist the Data Research Analysts to meet the predetermined production deadlines.

Work as part of our project teams who evaluate procedures, create and enhance analytical tools.

Help analyzing investment data points and calculations, answering questions from other members of the data team.

Organize meetings and support the day to day activities of the Analyst team.

Utilize project management methodologies such as LEAN Six Sigma to track, evaluate and determine resolution approach for complex data issues.

Continuous communication with fund companies and 3rd party Data providers to collect data for our databases.

Requirements

Recently graduated from the bachelor’s degree (maximum 3 years since graduation).

1 year contract length.

Proficient oral and written communication skills. Fluent in English and 2 other European languages (German, French, Dutch, Danish, Swedish, Norwegian, Finnish, Italian, Spanish, Portuguese)

Solid understanding of the financial industry and passionate about investment data.

Solid analytical skills with the ability to collect, organize, analyze and disseminate large amounts of data with attention to detail and accuracy.

Previous experience in project management and knowledge of Microsoft Office are a plus.","Investigación de datos, Comunicación escrita, Recogida de datos, and Noruego",,"Atención al detalle, Comunicación, Bases de datos, Analítica de datos, Capacidad de análisis, and Visualización de datos",Full-time · Entry level
https://www.linkedin.com/jobs/view/3586777330/?eBP=CwEAAAGH026XWqAvZAcxgBKwlZyePyzocm9T3xNwpX3lCtH9vF9hBZvk6512PLxIk3A73iLZAXVhKt62Qp43ZaSNb4K54DZCIlGoOXIXflWWPJIrymmZR-NDCUkTV273SfenZuzrClz526cf4dWfVKspsUD6Ncn1k2GgkT2R4pJUh92VIX8SiRm5tnZUKEy-teB9BiqvNipEcwbJ3TfjBW2XAVnc5C134Wb3ilx8pnZ_3fDJvsSHiuqTemVxRQ0LCMOz04UEIUCh0YzsZlOB4RmebtCMysWbTZChRErylJrF-YIZ6aehrUBRxKpq5eL7ebIeAVYmV3uFxxH1rC1ndN6hKNiYoADJ4hmV1oF5sZ9aOlVu_zoziDi-7sAncFlZ25UgNHuvGEk&recommendedFlavor=SKILL_ASSESSMENTS&refId=V6SBWqeHmT1E6NlRkyTemw%3D%3D&trackingId=fqfHjEQdYmGFIDPQu%2B49Qg%3D%3D&trk=flagship3_search_srp_jobs,Real Time Analyst,TUI,"About the job
***This position is open to remote work from any location in Spain***

As a Real Time Analyst at our TUI Experience Centre, you will be responsible for managing and ensuring the fulfilment of our service level agreements for various programs.

About The Job

Manage the call volume, daily attendance and program break schedules
Work closely with the operations team to analyse and help improve their delivery processes
Coordinate appropriate staffing allocation and availability of call centre staff to achieve service-level objectives
Complete root-cause analysis to determine and quantify reasons for forecast variance and recommend changes to enhance forecast accuracy and effectiveness
Produce daily, weekly and monthly internal reports
Assist with projects and other duties as requested or assigned

About You

Previous experience in a contact centre or guest-orientated environment required
Must have an above average level of Microsoft Excel – Including advanced formulas, also Word and Email
Able to work fully flexible shift patterns, including weekends
Excellent written and interpersonal skills in English
Attention to detail and a high level of accuracy
Ability to multi-task, focus and complete reports for extended periods of time
Problem-solving and forward-thinking attitude. Process improvement experience would be a plus
Experience with BA macros, Avaya, Amazon Connect or TeleOpti will be advantageous

About Our Offer

Competitive salary and benefits as standard
Career progression opportunities in more than 50 countries worldwide
Develop yourself as part of a friendly, richly diverse and virtual international team
Exceptional approach to your learning - access to free learning platforms & language lessons

TUI Musement is a leading Tours & Activities business. It combines a scalable digital platform with local service delivery, to offer excursions, activities, tickets and transfers in more than 50 countries worldwide. There are over 130,000 ‘things to do’ in all major holiday and city destinations, which are distributed through B2B partners, via the Musement and TUI websites and direct to TUI customers. We also offer services to cruise lines through Intercruises Shoreside & Port Services in ports worldwide. TUI Musement sold around 10 million excursions, tours and activities delivered by our international colleagues located around the world and is one of the major growth areas of TUI Group.

In 2018, TUI’s Tours & Activities division acquired Musement, a leading traveltech start-up. Following a two-year transition period, both became one fully integrated business - known as TUI Musement - combining the global reach, strong resources and high quality in-destination service delivery of TUI, with the digital capabilities, agile working methodology and start-up mindset of Musement.

We love to see your uniqueness shine through and inspire the future of travel. If you would like to read more about what Diversity & Inclusion means to us simply visit Our DNA.

#TUIJobs #TUIMusement","Centros de contacto, Tecnologías Avaya, Fórmulas, Nivel de servicio de contratos, Amazon Connect, Skilled Multi-tasker, Niveles de servicio, Gestión de trabajadores, and Macro",Remote,Habilidades sociales,Full-time · Associate
https://www.linkedin.com/jobs/view/3583212990/?eBP=CwEAAAGH026XWhKYSZRaJkdd6vpmRG3-PhA2-iVkJE8D3bibHLEpaRAd8W8dmdaBBnSL2IV1UvYv6wcDwuy45ewZqP-X7QNFGCF09rAviGvqL84YlAE8x-cfc4I0ZgKdcoaKYIHocLZumpFXZBt5lT5SYZtQrOxnwrseSnr75rCu_SQh_OXkda7lIv_8GfnD3l1RjNVH2a4CK84MUSDV7cWy9mbxGmqLQqIiq1FRztI6CQYVb78kWzoUwDcTlq6e35vwaizQoWFRiSG83xsp9Gx5nKXQ16tN9mbvtREqj8rZOMyaWJlHtaUeOrmEn0mkonfgNrHqHosApr5-yN9l9q2E0tHa6XO4euPYborumeUEeBsW8_45HP3yNE4vow&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=V6SBWqeHmT1E6NlRkyTemw%3D%3D&trackingId=fF9eB2zR9i%2BFhknnvwUG%2Bg%3D%3D&trk=flagship3_search_srp_jobs,Data Analyst,nettrim technology,"About the job
En nettrim technology estamos en busca de un/a Data Analyst.

Requisitos:
Al menos 2 años de experiencia como Data Analyst.
Experiencia con Tableau.

Funciones:
Utilización de Tableau para la visualización de datos.
Estudios para identificar áreas de mejora.
Mejoras y actualización a nuevas versiones.
Analizar la dinámica del mercado.

¿Qué ofrecemos?
Contratación indefinida.
Horario flexible.
Formación continua.
Híbrido en Zaragoza.

¿Quieres conocernos?
nettrim technology s.l. nace en octubre de 2018 con el objetivo de apoyar a empresas acompañándolas en su proceso de transformación digital desde una perspectiva integral.
Nos importan las personas, valoramos el trabajo en equipo, profesionales con experiencia y compromiso, que puedan aplicar en cada iniciativa su conocimiento aportando la mayor calidad posible.","Visualización, Dinámica, Iniciativa, Compromiso, Funcionalidades, Transformación digital, and Educación continua",Hybrid,"Tableau, Visualización de datos, and Trabajo en equipo",Full-time · Associate
https://www.linkedin.com/jobs/view/3585964742/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=V6SBWqeHmT1E6NlRkyTemw%3D%3D&trackingId=N%2FnlswCM9PUVq0DzC98skg%3D%3D&trk=flagship3_search_srp_jobs,Data Analyst,Iberostar Group,"About the job
En Iberostar Group estamos buscando incorporar a un/a Data Analyst a nuestro equipo de Compras en Palma de Mallorca, pero antes de saber más sobre la posición, creemos que es importante que sepas un poco sobre Iberostar Group:

Somos una empresa 100% familiar (Concretamente, una familia de más de 30.000 empleados/as).
Tenemos presencia en 35 países y nuestras oficinas centrales están en Palma de Mallorca.
Nuestros valores son muy importantes para nosotros, todas nuestras acciones van acorde a ellos. (Pasión, Responsabilidad, Transparencia, Creatividad y Humildad).
Somos pioneros en turismo sostenible (Revisa nuestro movimiento Wave of Change para saber más).

Si esto te resulta interesante… puede que este sea tu sitio.


¿Cuál será tu misión?

Serás la persona de referencia para reforzar las capacidades analíticas y de reporting de datos de la Dirección General de Recursos en todo aquello relacionado con la descarbonización de la cadena de suministro y de las operaciones del Grupo Iberostar. Para ello, deberás recoger las necesidades de los departamentos de Compras y de Inversiones y Proyectos y trabajarás en colaboración con el equipo Digital/DATO de la compañía para asegurar la disponibilidad, la usabilidad, la integridad y la visualización de los datos.


¿Cuáles serán tus funciones?

Trabajarás con la información existente en los sistemas de información enfocados a la descarbonización de la cadena de suministro y de las operaciones para acelerar la transformación necesaria en las operaciones y desarrollar informes, cuadros de mando y visualizaciones interactivas sobre las plataformas específicas.
Realizarás analíticas descriptivas y analíticas avanzadas para aportar valor a los diferentes equipos y usuarios de negocio, identificar tendencias y anomalías en los datos, y reportar las correspondientes incidencias para su resolución.
Trabajarás con otros miembros de la unidad en el DATO (Data Analytics & Transformation Office), la integración, transformación y el modelado de datos.
Colaborarás con el departamento de DIGITAL para programar y configurar protocolos de extracción/envío de datos de/a plataformas de terceros.
Llevarás a cabo reuniones con diferentes interlocutores para comprender los objetivos y alcance de los proyectos e iniciativas así como registrarlas en la Gestión de Proyectos y la Gestión de Ticketing de la compañía según su tipología.
Colaborarás en los proyectos del departamento y responsabilizarse de ciertas tareas dando soporte a los Project Managers proporcionando orientación a los usuarios, revisando alcances y requisitos, realizando QA y evaluaciones de rendimiento, etc.
Colaborarás y resolverás solicitudes de la gestión de servicios.
Analizarás los procesos de negocio y determinarás cómo se pueden cambiar y/o mejorar los resultados.
Realizarás escenarios “what-if”.


¿Qué buscamos en ti?

Formación:
IT Programación - Ingeniería Industrial.
Preferiblemente Máster en análisis de datos.
Desenvolverse en Inglés sin dificultades a nivel oral y escrito.
Valorable Francés.

Conocimientos Específicos:
Experiencia en el uso de herramientas de BI (especialmente SAP Business Objects y/o PowerBI).
Conocimiento de datos estructurados, como entidades, clases, jerarquías, relaciones y metadatos.
Conocimientos en Web Services, APIs, SSIS, BBDDs SQL y/o Oracle.
Valorable conocimientos y servicios de los Clouds AZURE y/o GCP.
Conocimientos y experiencia con la programación de protocolos para el envío de datos.

Trayectoria y Experiencia:
Experiencia mínima de 2-3 años en un rol similar.



¿Qué beneficios tendrás?

Un paquete de atractivos beneficios como: descuentos en todos nuestros hoteles y en otros servicios y productos como seguro de salud, viajes, ocio y mucho más; ser miembro de la Comunidad Iberostar Vitality (nuestro programa de empresa saludable y de bienestar para el empleado que incluye clases de yoga semanales, gimnasio virtual, planes nutricionales, día de la fruta, etc. ).
Smart Working: Flexibilidad horaria y posibilidad de teletrabajo.
Oportunidad de progresión dentro de la compañía: variedad de oportunidades y proyectos que te permitirán desarrollar tu potencial y crecer profesionalmente todos los días, además de poder acceder a nuestro Campus Elearning desde tu primer día.
Trabajar en un entorno inspirador que apuesta por las personas, los valores y un modelo de turismo responsable.",,Hybrid,"Inglés, Francés, Capacidad de análisis, SQL, Análisis de datos, Gestión de proyectos, Inteligencia empresarial, and Microsoft Power BI",Full-time · Associate
https://www.linkedin.com/jobs/view/3555138975/?eBP=CwEAAAGH026XWuTkPD7iJiRDti2GRWlzbXLJQRSyacKEuqRpqIfkHkWfua7qL4WGKFx4W_96_4CD6x3IQbp_WU89ucL5w4CuyO-mfEKJ86jkAqevMLUzR7JYnZoapzsshQLwSwNy1XKtttYftr22iW73LxpWsL_2lXcYytLf_MygAY6G1bhOAJOCOjBMWkKqmx1Pi38qpfRp8Eb-aLorj7iA8d3BIyhLWrQv7K7PVNc3bu3x5hviTWyhGhsfJQoeP9ht188aVu38tFG7_PExOJ7BfzVRDXuG5eXPC1--wXBj74NUCF_d7QBENGmQ30gwaM15W31l1sr5sdFveOx4M7P98-6NOsNRwY8zTy2SkbjnJabefknoNorrB_PfSw&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=V6SBWqeHmT1E6NlRkyTemw%3D%3D&trackingId=rFXV%2BaBspxticZyEoHKMbw%3D%3D&trk=flagship3_search_srp_jobs,Data Analyst Tableau,Data2Diamond,"About the job
Data2Diamond
Somos un equipo de expertos en analítica de datos, impulsados por la pasión de construir soluciones de análisis de negocios de vanguardia. Ayudamos a los responsables de la toma de decisiones, a entender y analizar sus datos para hacer llevar su negocio al siguiente nivel. Hemos entregado soluciones en toda Europa y EE.UU. para múltiples industrias como la aviación comercial, el comercio minorista, las finanzas y los seguros.

Acerca del puesto de trabajo
Actualmente, estamos buscando un (Ella/El/Elle) Data Analyst Tableau que participará en las iniciativas de Business Analytics, incluyendo la recopilación de requisitos, análisis exploratorios, visualización de datos y storytelling para presentar los insights a los usuarios finales.

Lo que harás
Extraer datos de fuentes primarias y secundarias, evaluar la calidad y el significado de los datos, traducir los datos a un formato legible. Utilizar herramientas estadísticas para identificar, analizar e interpretar patrones y tendencias en conjuntos de datos complejos que podrían ser útiles para el diagnóstico y la predicción.
Colaborar con desarrolladores de ETL, desarrolladores de inteligencia empresarial, científicos de datos y líderes de alto nivel para identificar oportunidades de mejora de procesos, proponer modificaciones del sistema y diseñar estrategias de gobernanza de datos para incorporar las mejores prácticas.
Realizar análisis exploratorios de datos y examinar los datos para reconocer e identificar patrones. Utilizar técnicas de modelación de datos para crear resúmenes y observaciones clave para líneas de servicio funcionales, por ejemplo, arquitectura de datos, gobernanza de datos, inteligencia empresarial y ciencia de datos.
Colaborar con el equipo de Data Science para obtener datos externos e introducirlos en el entorno de desarrollo de ciencia de datos.
Participar en múltiples proyectos interdepartamentales, establecer relaciones de trabajo eficaces con los grupos de clientes asignados para obtener resultados empresariales.

Lo que buscamos
Actitud positiva con una gran pasión por aprender y siempre estar abierto a nuevos retos.
Licenciatura en Informática, Sistemas de Información, Administración de Empresas, Finanzas, Sistemas de Información de Gestión, Matemáticas, Física, Ingeniería, Estadística, Economía, y / o campo relacionado.
Mínimo 2 años en Análisis y Visualización de Datos.
Experiencia y conocimientos intermedios de programación SQL y Python.
Experiencia y conocimientos intermedios de herramientas de Business Intelligence (Preferiblemente Tableau, pero también se valorará experiencia en otras herramientas como Qlik, PowerBI).
Nivel avanzado de inglés.

Qué ofrecemos:
Sueldo competitivo.
Horario de trabajo flexible.
Programa de aprendizaje continuo.
Increíbles eventos de Team building.
Remuneración flexible: tickets de restaurante, tickets de transporte.","Análisis ad hoc, Minería de datos, Matemáticas, Big data, and Estadística",Hybrid,"Tableau, Análisis de datos, Analítica de datos, Capacidad de análisis, and SQL",Full-time
https://www.linkedin.com/jobs/view/3581655113/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=bIb7vKNrPjbJIMc1ztu%2F8Q%3D%3D&trackingId=FjTWMIntbDuTBnYEGkLDaQ%3D%3D&trk=flagship3_search_srp_jobs,Data Scientist,Page Personnel,"About the job
Oportunidad internacional|Remoto

About Our Client

Edelman Data & Intelligence (DxI) is a global, multidisciplinary research, analytics and data

consultancy with a distinctly human mission. We use data and intelligence to help businesses and

organizations build trusting relationships with people: making communications more authentic,

engagement more exciting and connections more meaningful.

DxI brings together and integrates the necessary people-based PR, communications, social, research

and exogenous data, as well as the technology infrastructure to create, collect, store and manage

first-party data and identity resolution. DxI is comprised of over 350 research specialists, business

scientists, data engineers, behavioral and machine-learning experts and data strategy consultants

based in 15 markets around the world.

Job Description

Contribute to the development of Data Science based projects end to end. This will include:
Business problem definition
Data Strategy (Sourcing/Structure/Hosting)
Collaboration with Data Engineering to build/deploy pipelines
Algorithm Selection / Methodology testing
Engineering solutions to a production code level
Communicating these projects to clients/stakeholders in a way that delivers maximum impact against objectives
Collaborate with product team to scope and land projects & product features
Significantly contribute to innovation and R&D across DxI

The Successful Applicant

Bachelors/Masters Degree in Machine Learning, Mathematics, Statistics or Computer

Science

Strong Applied Machine Learning Experience, Including but not limited to:
Supervised Learning Algorithms: Regressors (Logit, Linear, Lasso, Ridge, GLMs), Tree Based (XGBoost, LightGBM, RF), SVMs, Naïve Bayes, Neighbour algorithms, Ensemble techniques.
Clustering: Hierarchical/RFM/Kmeans/HDBScan
Factorization Approaches (NMF/Factorization machines)
Deep Learning Experience, Including some of but not limited to:
Neural Networks (Multi-Layer-Perceptrons, Autoencoders, CNN's, RNN's, LSTM's
Generative Algorithms
Attention based models
Proficient in at least one deep learning framework (Pytorch, Tensorflow, MXNet)
Transfer Learning
NLP Experience, Including some of but not limited to:
Vectorization approaches
Probabilistic models
Deep Learning Language Models
Transformer Models
2+ Years Machine Learning Pipeline Development
Production Level Python
Experience in cloud based deployment frameworks (AWS or GCP based)
Data Engineering experience: Enterprise databases, datalakes, data pipelines, apache SparkNon Technical Requirements
2+ years experience of applying Data Science to commercial problems
Proven track record of delivering high impact projects for clients using data science
Strong Communication skills of converting technical concepts to business solutions
Innovative and collaborative

What's On Offer

Fun first attitudes - because what's the point of doing great work if aren't having fun?
Career pathing on the mind - whether you plan to stay for 2 years or 20 years we put your

development and career goals as a priority

Open space floor plan community - the best research happens with collaboration and

sometimes that includes input from our non-research co-workers

Broader communications exposure - you will get the opportunity to work alongside broader

Edelman teams such as Corporate, Brand, Digital, Assembly, and more

Open minds for new ideas and methodologies - maybe it's not broken, but that doesn't mean

we can't make it better

Level agnostic - doesn't matter if you are the boss or an intern, we are all in this together
Global Reach - we have researchers you can tap into around the world

Contact: Mario Gomez Ballesteros

Quote job ref: JN-112022-5823747","Ciencia de datos, TensorFlow, MXNet, PyTorch, Aprendizaje profundo, Ingeniería de datos , Reconocimiento de patrones, Aprendizaje automático, and Análisis de clústers",On-site,Comunicación,Full-time · Entry level
https://www.linkedin.com/jobs/view/3574349859/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SKILL_ASSESSMENTS&refId=bIb7vKNrPjbJIMc1ztu%2F8Q%3D%3D&trackingId=8SojVHDouUISmB%2BCEVlGAA%3D%3D&trk=flagship3_search_srp_jobs,Global Data Scientist,Hitachi Energy,"About the job
General Information

For our Marketing, Sales and Product Management team, understanding the full potential of our technology and trends in our markets is highly rewarding. In addition, helping customers all over the world improve efficiency, save resources and reduce emissions gives our work a powerful sense of purpose. Working within the Transformers Sales Operations and Global Product Group teams, you will support the decision-making and the implementation of the marketing strategies, providing market and product data from all over the world.

Reporting to the Global Sales Operations and Market Analysis Manager, you will gather, interpret data and analyze results using analytics, research methodologies and statistical techniques, to meet the business needs. Our model of work is hybrid, and the role could be based in Cordoba- Spain or Lodz- Poland.

Responsibilities

Being the person of reference on market intelligence and analytical tools, dashboards and reporting tools.

Developing and maintaining reports and dashboards.

Enhancing data collection procedures.

Provide ad-hoc analysis based on business needs.

Participate in the Global Target Setting and Market outlook processes, by analyzing order estimates, forecast models, market size /shares, segments and channels.

Evaluate and share customer research, market conditions and competitor analysis.

Support the key strategic initiatives of the specific product group.

Developing prediction systems and machine learning algorithms Data quality. Processing, cleansing, and validating the integrity of data to be used for analysis Master Data and product portfolio analysis and support.

Living core values of safety and integrity, which means taking responsibility for your own actions while caring for your colleagues and the business

Your Background

Bachelor's degree in Engineering, Mathematics or equivalent qualification. Advanced analytical, statistical (SPSS,SAS) and programmable skills (SQL) with experience collecting, organizing, analyzing, and disseminating abundant information with accuracy.

Excellent MS Excel/PowerPoint/PowerBI/SharePoint skills.

Experience in M&S tools (SFDC, STRATOS..) highly appreciated

Good marketing and sales experience (product knowledge and market drivers may help a lot while working on market estimation models)

Proactive and highly motivated to work in international teams. A collaborative, solutions-oriented approach and strong communication skills.

Fluency in English language both written and oral.

2-3 years of proven experience as Data Analyst or Data Scientist

Basic Info Location Cordoba, Cordoba, Spain

Madrid, Spain

Lodz, Lodz, Poland

Zaragoza, Zaragoza, Spain Job type Full time Experience Experienced Job function Sales, Marketing & Product Management Contract Regular Publication date 2023-04-17 Reference number JOB_POSTING-3-27673","Ciencia de datos, Recogida de datos, Iniciativas estratégicas, Salesforce.com, Análisis predictivo, Matemáticas, and SAS",On-site,"Análisis de datos, Inglés, and Comunicación",Contract · Entry level
